estacion,MAPE,uTheils,IndiceCorrelacion,agreement
AJM,49.5994738412472,0.28237239386260976,0.4581071267158836,0.09035633969511458
MGH,110.73316231680054,0.4930322627182728,0.18625738391488944,-0.09717210429062995
CCA,104.6389071542288,0.4655633490429204,0.15826600789898013,-0.11092437885115292
SFE,65.40389657442906,0.3532258921516114,0.19024119817190938,0.033501949773641404
UAX,155.6660273817674,0.5495696088448431,0.19844436983231806,-0.3734644780732135
CUA,50.77607433552585,0.28753242515290955,0.4209026612467681,0.14486424430806666
NEZ,94.12522306743129,0.42738315515345504,0.18211345081145264,-0.05039774962450072
CAM,195.85210626784732,0.5933043060404475,0.29807407685151427,-0.2354008987542653
LPR,98.30529734457684,0.4317574275999846,0.17369902009873037,-0.06233687074127192
SJA,193.5145076886737,0.5877199299329227,0.3259976656532615,-0.24212975889937294
IZT,124.82692227753216,0.49442551876548935,0.02607949377939267,-0.14876990679718416
SAG,126.25326520928502,0.478094626556296,0.20752267029603388,-0.1317671788394692
TAH,93.79336416945287,0.41961477254735274,0.16399025811309229,-0.1682924087019806
ATI,51.4637635208244,0.2650075926442876,0.7241871941566237,0.4421891077900929
FAC,88.80567797561196,0.42035803103554187,0.07187277028008378,-0.051831847616949256
UIZ,154.81575918827778,0.5334840722123168,0.10899074296616185,-0.27491549496538337
MER,164.87787245866267,0.5798432208595664,0.2747220550525528,-0.2365738699482487
PED,80.14604661027965,0.3865041038649495,0.1664258052414977,-0.03700126685059746
TLA,171.5333677446652,0.5448462562882231,0.08619992040130213,-0.30142096172335253
XAL,175.84249200217278,0.5056809004102175,0.02816283005302155,-0.33098246113438434
CHO,106.56034527257367,0.44812743288617585,0.12439739215716539,-0.1634937064679831
BJU,150.9187794695723,0.534500996698753,0.00465845839373916,-0.2707372693731338
